Organization Code,Organization Name,Course Code,Course Name,American Indian or Alaska Native Count,Asian Count,Black or African American Count,Hispanic or Latino Count,White Count,Native Hawaiian or Other Pacific Islander Count,Two Or More Races Count,Male Count,Female Count,Total Student Count
1828,VALLEY RE-1,26,Psychology,0,0,0,0,0,0,0,0,0,0
1828,VALLEY RE-1,27,Spanish Language,0,0,0,0,0,0,0,0,0,0
1828,VALLEY RE-1,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1828,VALLEY RE-1,29,Statistics,0,0,0,0,0,0,0,0,0,0
1828,VALLEY RE-1,30,Studio Art: 2-D Design,0,0,0,0,0,0,0,0,0,0
1828,VALLEY RE-1,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
1828,VALLEY RE-1,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
1828,VALLEY RE-1,33,U.S. History,0,0,0,0,0,0,0,0,0,0
1828,VALLEY RE-1,34,World History,0,0,0,0,0,0,0,0,0,0
1828,VALLEY RE-1,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1828,VALLEY RE-1,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1828,VALLEY RE-1,TOTAL,DISTRICT TOTALS,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,01,Art History,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,02,Biology,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,03,Calculus AB,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,05,Chemistry,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,08,Economics: Macro,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,10,English Language and Composition,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,11,English Literature and Composition,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,12,Environmental Science,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,13,European History,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,14,French Language,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,15,French Literature,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,16,German Language,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,18,Government and Politics: United States,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,19,Human Geography,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,22,Music Theory,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,23,Physics B,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,26,Psychology,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,27,Spanish Language,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,29,Statistics,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,30,Studio Art: 2-D Design,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,33,U.S. History,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,34,World History,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1850,FRENCHMAN RE-3,TOTAL,DISTRICT TOTALS,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,01,Art History,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,02,Biology,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,03,Calculus AB,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,05,Chemistry,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,08,Economics: Macro,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,10,English Language and Composition,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,11,English Literature and Composition,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,12,Environmental Science,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,13,European History,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,14,French Language,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,15,French Literature,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,16,German Language,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,18,Government and Politics: United States,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,19,Human Geography,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,22,Music Theory,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,23,Physics B,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,26,Psychology,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,27,Spanish Language,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,29,Statistics,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,30,Studio Art: 2-D Design,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,33,U.S. History,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,34,World History,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1860,BUFFALO RE-4J,TOTAL,DISTRICT TOTALS,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,01,Art History,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,02,Biology,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,03,Calculus AB,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,05,Chemistry,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,08,Economics: Macro,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,10,English Language and Composition,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,11,English Literature and Composition,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,12,Environmental Science,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,13,European History,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,14,French Language,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,15,French Literature,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,16,German Language,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,18,Government and Politics: United States,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,19,Human Geography,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,22,Music Theory,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,23,Physics B,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,26,Psychology,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,27,Spanish Language,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,29,Statistics,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,30,Studio Art: 2-D Design,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,33,U.S. History,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,34,World History,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1870,PLATEAU RE-5,TOTAL,DISTRICT TOTALS,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,01,Art History,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,02,Biology,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,03,Calculus AB,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,05,Chemistry,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,08,Economics: Macro,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,10,English Language and Composition,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,11,English Literature and Composition,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,12,Environmental Science,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,13,European History,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,14,French Language,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,15,French Literature,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,16,German Language,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,18,Government and Politics: United States,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,19,Human Geography,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,22,Music Theory,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,23,Physics B,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,26,Psychology,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,27,Spanish Language,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,29,Statistics,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,30,Studio Art: 2-D Design,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,33,U.S. History,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,34,World History,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1980,DE BEQUE 49JT,TOTAL,DISTRICT TOTALS,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,01,Art History,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,02,Biology,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,03,Calculus AB,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,05,Chemistry,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,08,Economics: Macro,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,10,English Language and Composition,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,11,English Literature and Composition,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,12,Environmental Science,0,0,0,0,3,0,0,3,0,3
1990,PLATEAU VALLEY 50,13,European History,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,14,French Language,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,15,French Literature,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,16,German Language,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,18,Government and Politics: United States,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,19,Human Geography,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,22,Music Theory,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,23,Physics B,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,26,Psychology,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,27,Spanish Language,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,29,Statistics,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,30,Studio Art: 2-D Design,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,33,U.S. History,0,0,0,1,5,0,0,4,2,6
1990,PLATEAU VALLEY 50,34,World History,0,0,0,1,5,0,0,3,3,6
1990,PLATEAU VALLEY 50,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1990,PLATEAU VALLEY 50,TOTAL,DISTRICT TOTALS,0,0,0,2,13,0,0,10,5,15
2000,MESA COUNTY VALLEY 51,01,Art History,0,0,0,4,12,0,1,5,12,17
2000,MESA COUNTY VALLEY 51,02,Biology,0,5,0,23,129,0,7,61,103,164
2000,MESA COUNTY VALLEY 51,03,Calculus AB,0,4,0,24,126,0,3,77,80,157
2000,MESA COUNTY VALLEY 51,04,Calculus BC,0,2,0,8,32,0,1,29,14,43
2000,MESA COUNTY VALLEY 51,05,Chemistry,0,0,0,3,27,0,2,14,18,32
2000,MESA COUNTY VALLEY 51,06,Computer Science A,0,0,0,5,19,0,1,17,8,25
2000,MESA COUNTY VALLEY 51,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
2000,MESA COUNTY VALLEY 51,08,Economics: Macro,0,0,0,2,9,0,1,6,6,12
2000,MESA COUNTY VALLEY 51,09,Economics: Micro,0,0,0,3,20,0,1,12,12,24
2000,MESA COUNTY VALLEY 51,10,English Language and Composition,4,4,3,48,207,0,11,91,186,277
2000,MESA COUNTY VALLEY 51,11,English Literature and Composition,0,1,0,14,124,2,5,51,95,146
2000,MESA COUNTY VALLEY 51,12,Environmental Science,4,1,0,36,176,1,8,105,121,226
2000,MESA COUNTY VALLEY 51,13,European History,0,0,0,1,5,0,0,5,1,6
2000,MESA COUNTY VALLEY 51,14,French Language,0,1,0,22,62,0,3,31,57,88
2000,MESA COUNTY VALLEY 51,15,French Literature,0,0,0,0,0,0,0,0,0,0
2000,MESA COUNTY VALLEY 51,16,German Language,0,0,0,0,5,0,0,5,0,5
2000,MESA COUNTY VALLEY 51,17,Government and Politics: Comparative,0,0,0,0,10,0,0,8,2,10
2000,MESA COUNTY VALLEY 51,18,Government and Politics: United States,0,1,1,19,108,0,3,62,70,132
2000,MESA COUNTY VALLEY 51,19,Human Geography,1,4,0,37,233,1,15,119,172,291
2000,MESA COUNTY VALLEY 51,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
2000,MESA COUNTY VALLEY 51,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
2000,MESA COUNTY VALLEY 51,22,Music Theory,0,0,0,1,11,0,0,8,4,12
2000,MESA COUNTY VALLEY 51,23,Physics B,0,0,0,10,44,1,2,39,18,57
2000,MESA COUNTY VALLEY 51,24,Physics C: Electricity and Magnetism,0,1,0,10,78,1,2,66,26,92
2000,MESA COUNTY VALLEY 51,25,Physics C: Mechanics,0,0,0,11,88,1,3,68,35,103
2000,MESA COUNTY VALLEY 51,26,Psychology,1,1,2,15,134,0,8,61,100,161
2000,MESA COUNTY VALLEY 51,27,Spanish Language,0,0,0,15,15,0,0,12,18,30
2000,MESA COUNTY VALLEY 51,28,Spanish Literature,0,0,0,0,1,0,0,0,1,1
2000,MESA COUNTY VALLEY 51,29,Statistics,1,2,1,32,232,3,13,142,142,284
2000,MESA COUNTY VALLEY 51,30,Studio Art: 2-D Design,0,0,0,3,17,0,0,6,14,20
2000,MESA COUNTY VALLEY 51,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
2000,MESA COUNTY VALLEY 51,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
2000,MESA COUNTY VALLEY 51,33,U.S. History,0,2,0,29,178,0,5,97,117,214
2000,MESA COUNTY VALLEY 51,34,World History,0,1,0,1,34,0,2,15,23,38
2000,MESA COUNTY VALLEY 51,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
2000,MESA COUNTY VALLEY 51,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
2000,MESA COUNTY VALLEY 51,TOTAL,DISTRICT TOTALS,11,30,7,376,2136,10,97,1212,1455,2667
2010,CREEDE SCHOOL DISTRICT,01,Art History,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,02,Biology,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,03,Calculus AB,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,05,Chemistry,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,08,Economics: Macro,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,10,English Language and Composition,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,11,English Literature and Composition,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,12,Environmental Science,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,13,European History,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,14,French Language,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,15,French Literature,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,16,German Language,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,18,Government and Politics: United States,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,19,Human Geography,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,22,Music Theory,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,23,Physics B,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,26,Psychology,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,27,Spanish Language,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,29,Statistics,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,30,Studio Art: 2-D Design,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,33,U.S. History,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,34,World History,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
2010,CREEDE SCHOOL DISTRICT,TOTAL,DISTRICT TOTALS,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,01,Art History,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,02,Biology,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,03,Calculus AB,0,0,0,0,15,0,0,12,3,15
2020,MOFFAT COUNTY RE:NO 1,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,05,Chemistry,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,08,Economics: Macro,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,10,English Language and Composition,0,0,0,6,59,0,0,27,38,65
2020,MOFFAT COUNTY RE:NO 1,11,English Literature and Composition,0,0,0,3,13,0,0,9,7,16
2020,MOFFAT COUNTY RE:NO 1,12,Environmental Science,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,13,European History,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,14,French Language,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,15,French Literature,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,16,German Language,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,18,Government and Politics: United States,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,19,Human Geography,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,22,Music Theory,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,23,Physics B,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
2020,MOFFAT COUNTY RE:NO 1,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
