County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,PK-12 Count,Teacher FTE,Pupil/ Teacher FTE Ratio
35,LARIMER,1560,THOMPSON R2-J,0510,CONRAD BALL MIDDLE SCHOOL,528,35.2744,14.97
35,LARIMER,1560,THOMPSON R2-J,0808,BERTHOUD ELEMENTARY SCHOOL,463,24.0801,19.23
35,LARIMER,1560,THOMPSON R2-J,0812,BERTHOUD HIGH SCHOOL,715,36.0284,19.85
35,LARIMER,1560,THOMPSON R2-J,0865,B F KITCHEN ELEMENTARY SCHOOL,237,15.1938,15.60
35,LARIMER,1560,THOMPSON R2-J,0870,BIG THOMPSON ELEMENTARY SCHOOL,240,11.77,20.39
35,LARIMER,1560,THOMPSON R2-J,0890,MARY BLAIR ELEMENTARY SCHOOL,313,17.8076,17.58
35,LARIMER,1560,THOMPSON R2-J,1323,CARRIE MARTIN ELEMENTARY SCHOOL,251,14.8144,16.94
35,LARIMER,1560,THOMPSON R2-J,1385,CENTENNIAL ELEMENTARY SCHOOL,435,23.62,18.42
35,LARIMER,1560,THOMPSON R2-J,1920,COTTONWOOD PLAINS ELEMENTARY SCHOOL,419,24.8665,16.85
35,LARIMER,1560,THOMPSON R2-J,2089,COYOTE RIDGE ELEMENTARY SCHOOL,366,20.8475,17.56
35,LARIMER,1560,THOMPSON R2-J,3320,GARFIELD ELEMENTARY SCHOOL,262,16.2725,16.10
35,LARIMER,1560,THOMPSON R2-J,3945,HIGH PLAINS SCHOOL,473,23.88,19.81
35,LARIMER,1560,THOMPSON R2-J,4332,IVY STOCKWELL ELEMENTARY SCHOOL,333,17.1419,19.43
35,LARIMER,1560,THOMPSON R2-J,5018,LAURENE EDMONDSON ELEMENTARY SCHOOL,213,13.605,15.66
35,LARIMER,1560,THOMPSON R2-J,5121,LEAP SCHOOL,187,15.4594,12.10
35,LARIMER,1560,THOMPSON R2-J,5170,LINCOLN ELEMENTARY SCHOOL,244,15.9775,15.27
35,LARIMER,1560,THOMPSON R2-J,5235,LOVELAND CLASSICAL SCHOOL,863,43.0455,20.05
35,LARIMER,1560,THOMPSON R2-J,5312,BILL REED MIDDLE SCHOOL,628,38.0838,16.49
35,LARIMER,1560,THOMPSON R2-J,5316,LOVELAND HIGH SCHOOL,1628,75.8514,21.46
35,LARIMER,1560,THOMPSON R2-J,5335,LUCILE ERWIN MIDDLE SCHOOL,890,48.41,18.38
35,LARIMER,1560,THOMPSON R2-J,5393,THOMPSON INTEGRATED EARLY CHILDHOOD,561,24.88,22.55
35,LARIMER,1560,THOMPSON R2-J,5992,MONROE ELEMENTARY SCHOOL,209,17.2975,12.08
35,LARIMER,1560,THOMPSON R2-J,6163,MOUNTAIN VIEW HIGH SCHOOL,1250,57.155,21.87
35,LARIMER,1560,THOMPSON R2-J,6194,NAMAQUA ELEMENTARY SCHOOL,274,16.075,17.05
35,LARIMER,1560,THOMPSON R2-J,6220,NEW VISION CHARTER SCHOOL,481,23.9575,20.08
35,LARIMER,1560,THOMPSON R2-J,7113,PONDEROSA ELEMENTARY,407,24.8276,16.39
35,LARIMER,1560,THOMPSON R2-J,7640,SARAH MILNER ELEMENTARY SCHOOL,316,18.81,16.80
35,LARIMER,1560,THOMPSON R2-J,7650,STANSBERRY ELEMENTARY SCHOOL,170,11.2513,15.11
35,LARIMER,1560,THOMPSON R2-J,8824,THOMPSON VALLEY HIGH SCHOOL,1147,55.5548,20.65
35,LARIMER,1560,THOMPSON R2-J,8918,TRUSCOTT ELEMENTARY SCHOOL,221,16.8099,13.15
35,LARIMER,1560,THOMPSON R2-J,8925,TURNER MIDDLE SCHOOL,477,25.67,18.58
35,LARIMER,1560,THOMPSON R2-J,9055,VAN BUREN ELEMENTARY SCHOOL,124,8.5613,14.48
35,LARIMER,1560,THOMPSON R2-J,9228,WALT CLARK MIDDLE SCHOOL,495,28.17,17.57
35,LARIMER,1560,THOMPSON R2-J,9260,HAROLD FERGUSON HIGH SCHOOL,109,11.35,9.60
35,LARIMER,1560,THOMPSON R2-J,9674,WINONA ELEMENTARY SCHOOL,349,22.3411,15.62
35,LARIMER,1570,ESTES PARK R-3,2788,ESTES PARK OPTIONS SCHOOL,38,0.8977,42.33
35,LARIMER,1570,ESTES PARK R-3,2790,ESTES PARK K-5 SCHOOL,488,33.9011,14.39
35,LARIMER,1570,ESTES PARK R-3,2792,ESTES PARK MIDDLE SCHOOL,281,17.6619,15.91
35,LARIMER,1570,ESTES PARK R-3,2794,ESTES PARK HIGH SCHOOL,334,24.3375,13.72
36,LAS ANIMAS,1580,TRINIDAD 1,1386,TRINIDAD MIDDLE SCHOOL,235,13.9939,16.79
36,LAS ANIMAS,1580,TRINIDAD 1,2481,ECKHART ELEMENTARY SCHOOL,136,8.0495,16.90
36,LAS ANIMAS,1580,TRINIDAD 1,2944,FISHER'S PEAK ELEMENTARY SCHOOL,341,20.0121,17.04
36,LAS ANIMAS,1580,TRINIDAD 1,8906,TRINIDAD HIGH SCHOOL,270,14.9939,18.01
36,LAS ANIMAS,1590,PRIMERO REORGANIZED 2,7160,PRIMERO ELEMENTARY SCHOOL,96,8.6919,11.04
36,LAS ANIMAS,1590,PRIMERO REORGANIZED 2,7164,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,96,11.9734,8.02
36,LAS ANIMAS,1600,HOEHNE REORGANIZED 3,4048,HOEHNE SCHOOLS,359,21.8501,16.43
36,LAS ANIMAS,1620,AGUILAR REORGANIZED 6,0058,AGUILAR ELEMENTARY SCHOOL,77,5.5,14.00
36,LAS ANIMAS,1620,AGUILAR REORGANIZED 6,0066,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,46,6.05,7.60
36,LAS ANIMAS,1750,BRANSON REORGANIZED 82,0948,BRANSON SCHOOL ONLINE,383,23.5731,16.25
36,LAS ANIMAS,1750,BRANSON REORGANIZED 82,0978,BRANSON SCHOOL,79,7.625,10.36
36,LAS ANIMAS,1760,KIM REORGANIZED 88,4690,KIM ELEMENTARY SCHOOL,26,3.6438,7.14
36,LAS ANIMAS,1760,KIM REORGANIZED 88,4694,KIM UNDIVIDED HIGH SCHOOL,31,6.2029,5.00
37,LINCOLN,1780,GENOA-HUGO C113,4162,GENOA-HUGO SCHOOL,190,18,10.56
37,LINCOLN,1790,LIMON RE-4J,5132,LIMON ELEMENTARY SCHOOL,206,17.2499,11.94
37,LINCOLN,1790,LIMON RE-4J,5136,LIMON JUNIOR-SENIOR HIGH SCHOOL,270,16.448,16.42
37,LINCOLN,1810,KARVAL RE-23,4502,KARVAL ELEMENTARY SCHOOL,32,4.125,7.76
37,LINCOLN,1810,KARVAL RE-23,4506,KARVAL JUNIOR-SENIOR HIGH SCHOOL,10,2.4706,4.05
38,LOGAN,1828,VALLEY RE-1,0515,AYRES ELEMENTARY SCHOOL,444,30.358,14.63
38,LOGAN,1828,VALLEY RE-1,1220,CALICHE ELEMENTARY SCHOOL,161,9.5435,16.87
38,LOGAN,1828,VALLEY RE-1,1224,CALICHE JUNIOR-SENIOR HIGH SCHOOL,122,10.9977,11.09
38,LOGAN,1828,VALLEY RE-1,1321,CAMPBELL ELEMENTARY SCHOOL,447,25.6802,17.41
38,LOGAN,1828,VALLEY RE-1,3729,HAGEN EARLY EDUCATION CENTER,168,0.3753,447.64
38,LOGAN,1828,VALLEY RE-1,8256,STERLING MIDDLE SCHOOL,418,29.1796,14.33
38,LOGAN,1828,VALLEY RE-1,8260,STERLING HIGH SCHOOL,529,33.0007,16.03
38,LOGAN,1850,FRENCHMAN RE-3,2980,FLEMING ELEMENTARY SCHOOL,123,10.8771,11.31
38,LOGAN,1850,FRENCHMAN RE-3,2988,FLEMING HIGH SCHOOL,69,9.9537,6.93
38,LOGAN,1860,BUFFALO RE-4J,5802,MERINO ELEMENTARY SCHOOL,165,9.875,16.71
38,LOGAN,1860,BUFFALO RE-4J,5806,MERINO JUNIOR SENIOR HIGH SCHOOL,136,11.2126,12.13
38,LOGAN,1870,PLATEAU RE-5,6834,PEETZ ELEMENTARY SCHOOL,98,9,10.89
38,LOGAN,1870,PLATEAU RE-5,6838,PEETZ JUNIOR-SENIOR HIGH SCHOOL,72,7.3489,9.80
39,MESA,1980,DE BEQUE 49JT,2126,DE BEQUE PK-12 SCHOOL DISTRICT 49JT,165,18.059,9.14
39,MESA,1990,PLATEAU VALLEY 50,3582,GRAND MESA HIGH SCHOOL,143,4.772,29.97
39,MESA,1990,PLATEAU VALLEY 50,7024,PLATEAU VALLEY ELEMENTARY SCHOOL,129,12.7353,10.13
39,MESA,1990,PLATEAU VALLEY 50,7028,PLATEAU VALLEY MIDDLE SCHOOL,81,3.0698,26.39
39,MESA,1990,PLATEAU VALLEY 50,7032,PLATEAU VALLEY HIGH SCHOOL,98,7.2047,13.60
39,MESA,2000,MESA COUNTY VALLEY 51,0262,APPLETON ELEMENTARY SCHOOL,442,21,21.05
39,MESA,2000,MESA COUNTY VALLEY 51,0361,FRUITA 8/9 SCHOOL,802,39.1359,20.49
39,MESA,2000,MESA COUNTY VALLEY 51,0362,RIM ROCK ELEMENTARY SCHOOL,653,33.75,19.35
39,MESA,2000,MESA COUNTY VALLEY 51,0363,PEAR PARK ELEMENTARY SCHOOL,472,28,16.86
39,MESA,2000,MESA COUNTY VALLEY 51,0900,BOOKCLIFF MIDDLE SCHOOL,578,37.5358,15.40
39,MESA,2000,MESA COUNTY VALLEY 51,1046,BROADWAY ELEMENTARY SCHOOL,276,15.9281,17.33
39,MESA,2000,MESA COUNTY VALLEY 51,1450,CENTRAL HIGH SCHOOL,1518,81.8869,18.54
39,MESA,2000,MESA COUNTY VALLEY 51,1520,CHATFIELD ELEMENTARY SCHOOL,398,22.025,18.07
39,MESA,2000,MESA COUNTY VALLEY 51,1619,CHIPETA ELEMENTARY SCHOOL,430,25,17.20
39,MESA,2000,MESA COUNTY VALLEY 51,1686,CLIFTON ELEMENTARY SCHOOL,456,26,17.54
39,MESA,2000,MESA COUNTY VALLEY 51,2128,INDEPENDENCE ACADEMY,400,19.9855,20.01
39,MESA,2000,MESA COUNTY VALLEY 51,2224,DOS RIOS ELEMENTARY SCHOOL,345,20.5,16.83
39,MESA,2000,MESA COUNTY VALLEY 51,2297,DUAL IMMERSION ACADEMY SCHOOL,302,15.5,19.48
39,MESA,2000,MESA COUNTY VALLEY 51,2392,EAST MIDDLE SCHOOL,441,29.17,15.12
39,MESA,2000,MESA COUNTY VALLEY 51,2724,NEW EMERSON SCHOOL AT COLUMBUS,140,8,17.50
39,MESA,2000,MESA COUNTY VALLEY 51,3244,FRUITA MIDDLE SCHOOL,630,39.125,16.10
39,MESA,2000,MESA COUNTY VALLEY 51,3262,FRUITVALE ELEMENTARY SCHOOL,446,29,15.38
39,MESA,2000,MESA COUNTY VALLEY 51,3350,GATEWAY SCHOOL,33,4.5,7.33
39,MESA,2000,MESA COUNTY VALLEY 51,3570,GRAND JUNCTION HIGH SCHOOL,1573,90.6828,17.35
39,MESA,2000,MESA COUNTY VALLEY 51,3584,GRAND MESA MIDDLE SCHOOL,608,38.625,15.74
39,MESA,2000,MESA COUNTY VALLEY 51,3604,GRAND RIVER ACADEMY,280,12.5,22.40
39,MESA,2000,MESA COUNTY VALLEY 51,4084,LINCOLN PARK PRESCHOOL,27,0.5,54.00
39,MESA,2000,MESA COUNTY VALLEY 51,4439,JUNIPER RIDGE COMMUNITY SCHOOL,382,21.0872,18.12
39,MESA,2000,MESA COUNTY VALLEY 51,5210,LINCOLN ORCHARD MESA ELEMENTARY SCHOOL,353,21.5,16.42
39,MESA,2000,MESA COUNTY VALLEY 51,5244,LOMA ELEMENTARY SCHOOL,277,13.9453,19.86
39,MESA,2000,MESA COUNTY VALLEY 51,5828,MESA VALLEY COMMUNITY SCHOOL,373,9.6314,38.73
39,MESA,2000,MESA COUNTY VALLEY 51,5842,MESA VIEW ELEMENTARY SCHOOL,420,22.75,18.46
39,MESA,2000,MESA COUNTY VALLEY 51,6070,FRUITA MONUMENT HIGH SCHOOL,1275,62.0109,20.56
39,MESA,2000,MESA COUNTY VALLEY 51,6166,MOUNT GARFIELD MIDDLE SCHOOL,657,41.0717,16.00
39,MESA,2000,MESA COUNTY VALLEY 51,6264,NISLEY ELEMENTARY SCHOOL,472,31,15.23
39,MESA,2000,MESA COUNTY VALLEY 51,6554,ORCHARD AVENUE ELEMENTARY SCHOOL,417,22.75,18.33
39,MESA,2000,MESA COUNTY VALLEY 51,6562,ORCHARD MESA MIDDLE SCHOOL,494,32.75,15.08
39,MESA,2000,MESA COUNTY VALLEY 51,6666,PALISADE HIGH SCHOOL,1053,52.8859,19.91
39,MESA,2000,MESA COUNTY VALLEY 51,7110,POMONA ELEMENTARY SCHOOL,377,23,16.39
39,MESA,2000,MESA COUNTY VALLEY 51,7236,R-5 HIGH SCHOOL,289,17.1635,16.84
39,MESA,2000,MESA COUNTY VALLEY 51,7281,REDLANDS MIDDLE SCHOOL,556,35.3859,15.71
39,MESA,2000,MESA COUNTY VALLEY 51,7467,ROCKY MOUNTAIN ELEMENTARY SCHOOL,470,31,15.16
39,MESA,2000,MESA COUNTY VALLEY 51,7832,SHELLEDY ELEMENTARY SCHOOL,470,27.5,17.09
39,MESA,2000,MESA COUNTY VALLEY 51,8462,TAYLOR ELEMENTARY SCHOOL,422,23.5,17.96
39,MESA,2000,MESA COUNTY VALLEY 51,8846,THUNDER MOUNTAIN ELEMENTARY SCHOOL,511,28,18.25
39,MESA,2000,MESA COUNTY VALLEY 51,8876,TOPE ELEMENTARY SCHOOL,348,17.17,20.27
39,MESA,2000,MESA COUNTY VALLEY 51,9406,WEST MIDDLE SCHOOL,385,24.85,15.49
39,MESA,2000,MESA COUNTY VALLEY 51,9434,SCENIC ELEMENTARY SCHOOL,267,14.5,18.41
39,MESA,2000,MESA COUNTY VALLEY 51,9673,WINGATE ELEMENTARY SCHOOL,458,21.875,20.94
40,MINERAL,2010,CREEDE SCHOOL DISTRICT,1966,CREEDE SCHOOL,80,10.9547,7.30
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,1936,SANDROCK ELEMENTARY,269,15.3414,17.53
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,1938,CRAIG MIDDLE SCHOOL,488,31.3756,15.55
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,2373,EARLY CHILDHOOD CENTER,58,1,58.00
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,2374,EAST ELEMENTARY SCHOOL,221,14.3553,15.40
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,5656,MAYBELL SCHOOL,14,1.0114,13.84
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,5962,MOFFAT COUNTY HIGH SCHOOL,583,30.8998,18.87
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,7338,RIDGEVIEW ELEMENTARY SCHOOL,267,16.3325,16.35
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,8398,SUNSET ELEMENTARY SCHOOL,348,16.3439,21.29
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,0609,BATTLE ROCK CHARTER SCHOOL,57,3.8538,14.79
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,1888,CORTEZ MIDDLE SCHOOL,556,43.0588,12.91
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,2036,CHILDREN'S KIVA MONTESSORI SCHOOL,92,7.3622,12.50
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,4546,KEMPER ELEMENTARY SCHOOL,390,23.5,16.60
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,5090,LEWIS-ARRIOLA ELEMENTARY SCHOOL,116,7.865,14.75
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,5436,MANAUGH ELEMENTARY SCHOOL,249,16.9478,14.69
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,5836,MESA ELEMENTARY SCHOOL,388,21.9804,17.65
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,6026,MONTEZUMA-CORTEZ HIGH SCHOOL,659,40.5054,16.27
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,7082,PLEASANT VIEW ELEMENTARY SCHOOL,34,2.1875,15.54
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,7430,BEECH STREET PRESCHOOL,98,0.25,392.00
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,8133,SOUTHWEST OPEN CHARTER SCHOOL,145,9.3215,15.56
42,MONTEZUMA,2055,DOLORES RE-4A,2204,DOLORES ELEMENTARY SCHOOL,396,27.9988,14.14
42,MONTEZUMA,2055,DOLORES RE-4A,2206,DOLORES MIDDLE SCHOOL,106,8.6935,12.19
42,MONTEZUMA,2055,DOLORES RE-4A,2208,DOLORES HIGH SCHOOL,182,14.2742,12.75
42,MONTEZUMA,2055,DOLORES RE-4A,8500,TEDDY BEAR PRESCHOOL,65,0.2853,227.83
42,MONTEZUMA,2070,MANCOS RE-6,5446,MANCOS ELEMENTARY SCHOOL,234,16.5307,14.16
42,MONTEZUMA,2070,MANCOS RE-6,5450,MANCOS MIDDLE SCHOOL,105,7.528,13.95
42,MONTEZUMA,2070,MANCOS RE-6,5452,MANCOS HIGH SCHOOL,114,7.1461,15.95
42,MONTEZUMA,2070,MANCOS RE-6,6179,MANCOS EARLY LEARNING CENTER,47,0.2853,164.74
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,1392,CENTENNIAL MIDDLE SCHOOL,614,35.1507,17.47
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,1915,COTTONWOOD ELEMENTARY SCHOOL,416,22.6,18.41
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,2942,EARLY CHILDHOOD CENTER,285,5.4232,52.55
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,4458,JOHNSON ELEMENTARY SCHOOL,551,31.7843,17.34
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6054,COLUMBINE MIDDLE SCHOOL,497,27.0667,18.36
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6058,MONTROSE HIGH SCHOOL,1323,68.5007,19.31
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6262,PEAK VIRTUAL ACADEMY,213,6.5,32.77
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6366,NORTHSIDE ELEMENTARY SCHOOL,366,25.1771,14.54
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6466,OAK GROVE ELEMENTARY SCHOOL,418,23.4,17.86
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6486,OLATHE ELEMENTARY SCHOOL,447,25.127,17.79
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6490,OLATHE MIDDLE SCHOOL,201,13.9106,14.45
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6494,OLATHE HIGH SCHOOL,314,20.0052,15.70
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,7106,POMONA ELEMENTARY SCHOOL,398,22.3326,17.82
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,9149,VISTA CHARTER SCHOOL,217,7.4667,29.06
43,MONTROSE,2190,WEST END RE-2,6196,NATURITA ELEMENTARY SCHOOL,128,10.1393,12.62
43,MONTROSE,2190,WEST END RE-2,6307,NUCLA MIDDLE SCHOOL,36,1.769,20.35
43,MONTROSE,2190,WEST END RE-2,6436,NUCLA HIGH SCHOOL,60,7.5389,7.96
43,MONTROSE,2190,WEST END RE-2,6718,PARADOX VALLEY CHARTER SCHOOL,93,5.1349,18.11
44,MORGAN,2395,BRUSH RE-2(J),1094,BRUSH MIDDLE SCHOOL,324,23.3156,13.90
44,MORGAN,2395,BRUSH RE-2(J),1096,BRUSH HIGH SCHOOL,442,24.2131,18.25
44,MORGAN,2395,BRUSH RE-2(J),1438,BEAVER VALLEY ELEMENTARY SCHOOL,338,25.2964,13.36
44,MORGAN,2395,BRUSH RE-2(J),8832,THOMSON PRIMARY SCHOOL,402,24.0519,16.71
44,MORGAN,2405,FORT MORGAN RE-3,1009,BAKER ELEMENTARY SCHOOL,305,19.3123,15.79
44,MORGAN,2405,FORT MORGAN RE-3,1850,COLUMBINE ELEMENTARY SCHOOL,294,18.3748,16.00
44,MORGAN,2405,FORT MORGAN RE-3,3074,FORT MORGAN MIDDLE SCHOOL,673,45.2319,14.88
44,MORGAN,2405,FORT MORGAN RE-3,3078,FORT MORGAN HIGH SCHOOL,888,49.5023,17.94
44,MORGAN,2405,FORT MORGAN RE-3,3620,GREEN ACRES ELEMENTARY SCHOOL,336,21.315,15.76
44,MORGAN,2405,FORT MORGAN RE-3,5180,LINCOLN HIGH SCHOOL,31,4.1875,7.40
44,MORGAN,2405,FORT MORGAN RE-3,6954,PIONEER ELEMENTARY SCHOOL,312,21.2498,14.68
44,MORGAN,2405,FORT MORGAN RE-3,7856,SHERMAN EARLY CHILDHOOD CENTER,439,21.0009,20.90
44,MORGAN,2505,WELDON VALLEY RE-20(J),9352,WELDON VALLEY ELEMENTARY SCHOOL,144,9.1881,15.67
44,MORGAN,2505,WELDON VALLEY RE-20(J),9360,WELDON VALLEY JR/SR HIGH SCHOOL,90,8.5647,10.51
44,MORGAN,2515,WIGGINS RE-50(J),9263,WIGGINS MIDDLE SCHOOL,141,7.2507,19.45
44,MORGAN,2515,WIGGINS RE-50(J),9576,WIGGINS ELEMENTARY SCHOOL,316,17.4286,18.13
44,MORGAN,2515,WIGGINS RE-50(J),9582,WIGGINS HIGH SCHOOL,148,11.2894,13.11
45,OTERO,2520,EAST OTERO R-1,4841,LA JUNTA INTERMEDIATE SCHOOL,468,32.1508,14.56
45,OTERO,2520,EAST OTERO R-1,4843,LA JUNTA PRIMARY SCHOOL,341,25.0539,13.61
45,OTERO,2520,EAST OTERO R-1,5015,LA JUNTA JR/SR HIGH SCHOOL,614,33.1478,18.52
45,OTERO,2530,ROCKY FORD R-2,5114,JEFFERSON INTERMEDIATE SCHOOL,240,18.1048,13.26
45,OTERO,2530,ROCKY FORD R-2,7442,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,362,26.6714,13.57
45,OTERO,2530,ROCKY FORD R-2,9264,WASHINGTON PRIMARY SCHOOL,194,15,12.93
45,OTERO,2535,MANZANOLA 3J,5498,MANZANOLA ELEMENTARY SCHOOL,63,7.3179,8.61
45,OTERO,2535,MANZANOLA 3J,5506,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,77,8.8821,8.67
45,OTERO,2540,FOWLER R-4J,0056,FOWLER ELEMENTARY SCHOOL,205,18.3019,11.20
45,OTERO,2540,FOWLER R-4J,3130,FOWLER JUNIOR HIGH SCHOOL,58,5.3016,10.94
45,OTERO,2540,FOWLER R-4J,3134,FOWLER HIGH SCHOOL,120,11.3164,10.60
45,OTERO,2560,CHERAW 31,1546,CHERAW SCHOOL,207,17.1445,12.07
45,OTERO,2570,SWINK 33,8452,SWINK ELEMENTARY SCHOOL,195,15.4152,12.65
45,OTERO,2570,SWINK 33,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,177,12.7691,13.86
46,OURAY,2580,OURAY R-1,6596,OURAY ELEMENTARY SCHOOL,90,11.9668,7.52
46,OURAY,2580,OURAY R-1,6598,OURAY MIDDLE SCHOOL,21,3.3271,6.31
46,OURAY,2580,OURAY R-1,6600,OURAY SENIOR HIGH SCHOOL,60,7.5625,7.93
46,OURAY,2590,RIDGWAY R-2,7342,RIDGWAY ELEMENTARY SCHOOL,174,13.7814,12.63
46,OURAY,2590,RIDGWAY R-2,7344,RIDGWAY MIDDLE SCHOOL,82,6.3127,12.99
46,OURAY,2590,RIDGWAY R-2,7346,RIDGWAY HIGH SCHOOL,99,9.9377,9.96
47,PARK,2600,PLATTE CANYON 1,7042,DEER CREEK ELEMENTARY SCHOOL,450,26.1347,17.22
47,PARK,2600,PLATTE CANYON 1,7046,PLATTE CANYON HIGH SCHOOL,258,15.4129,16.74
47,PARK,2600,PLATTE CANYON 1,7048,FITZSIMMONS MIDDLE SCHOOL,220,15.8878,13.85
47,PARK,2610,PARK COUNTY RE-2,3681,GUFFEY CHARTER SCHOOL,30,2,15.00
47,PARK,2610,PARK COUNTY RE-2,4908,LAKE GEORGE CHARTER SCHOOL,143,8.2512,17.33
47,PARK,2610,PARK COUNTY RE-2,7891,SOUTH PARK MIDDLE SCHOOL,112,7.2226,15.51
47,PARK,2610,PARK COUNTY RE-2,8114,EDITH TETER ELEMENTARY SCHOOL,303,16.9229,17.90
47,PARK,2610,PARK COUNTY RE-2,8118,SOUTH PARK HIGH SCHOOL,142,9.9043,14.34
48,PHILLIPS,2620,HOLYOKE RE-1J,2686,HOLYOKE ALTERNATIVE SCHOOL,15,1,15.00
48,PHILLIPS,2620,HOLYOKE RE-1J,4076,HOLYOKE ELEMENTARY SCHOOL,311,26.5,11.74
48,PHILLIPS,2620,HOLYOKE RE-1J,4080,HOLYOKE SENIOR HIGH SCHOOL,257,19.9946,12.85
48,PHILLIPS,2630,HAXTUN RE-2J,3846,HAXTUN ELEMENTARY SCHOOL,270,16.3156,16.55
48,PHILLIPS,2630,HAXTUN RE-2J,3850,HAXTUN HIGH SCHOOL,80,8.2828,9.66
49,PITKIN,2640,ASPEN 1,0042,ASPEN COMMUNITY CHARTER SCHOOL,136,12.3784,10.99
49,PITKIN,2640,ASPEN 1,0428,ASPEN ELEMENTARY SCHOOL,515,42.8689,12.01
49,PITKIN,2640,ASPEN 1,0430,ASPEN MIDDLE SCHOOL,456,39.85,11.44
49,PITKIN,2640,ASPEN 1,0432,ASPEN HIGH SCHOOL,545,43.12,12.64
49,PITKIN,2640,ASPEN 1,0447,ASPEN PRE-SCHOOL,26,2.9284,8.88
50,PROWERS,2650,GRANADA RE-1,3542,GRANADA ELEMENTARY SCHOOL,115,8,14.38
50,PROWERS,2650,GRANADA RE-1,3546,GRANADA UNDIVIDED HIGH SCHOOL,89,8.5841,10.37
50,PROWERS,2660,LAMAR RE-2,0200,ALTA VISTA CHARTER SCHOOL,133,9.0285,14.73
50,PROWERS,2660,LAMAR RE-2,4956,LAMAR MIDDLE SCHOOL,320,21.8924,14.62
50,PROWERS,2660,LAMAR RE-2,4960,LAMAR HIGH SCHOOL,443,26.7088,16.59
50,PROWERS,2660,LAMAR RE-2,5777,MELVIN HENDRICKSON DEVELOPMENT CENTER,107,3.3759,31.70
50,PROWERS,2660,LAMAR RE-2,6794,PARKVIEW ELEMENTARY SCHOOL,293,21,13.95
50,PROWERS,2660,LAMAR RE-2,9268,WASHINGTON ELEMENTARY SCHOOL,270,22,12.27
50,PROWERS,2670,HOLLY RE-3,4058,HOLLY HIGH SCHOOL,95,7.1459,13.29
50,PROWERS,2670,HOLLY RE-3,4069,HOLLY JUNIOR HIGH SCHOOL,48,3.6458,13.17
50,PROWERS,2670,HOLLY RE-3,7794,HOLLY ELEMENTARY SCHOOL,165,12.3472,13.36
50,PROWERS,2680,WILEY RE-13 JT,9604,WILEY ELEMENTARY SCHOOL,121,9.8972,12.23
50,PROWERS,2680,WILEY RE-13 JT,9608,WILEY JUNIOR-SENIOR HIGH SCHOOL,128,13.0935,9.78
51,PUEBLO,2690,PUEBLO CITY 60,0738,BELMONT ELEMENTARY SCHOOL,526,26.4994,19.85
51,PUEBLO,2690,PUEBLO CITY 60,0756,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,406,24.6468,16.47
51,PUEBLO,2690,PUEBLO CITY 60,0822,BESSEMER ELEMENTARY SCHOOL,291,16.9988,17.12
51,PUEBLO,2690,PUEBLO CITY 60,0860,BEULAH HEIGHTS ELEMENTARY SCHOOL,376,20.499,18.34
51,PUEBLO,2690,PUEBLO CITY 60,0954,BRADFORD ELEMENTARY SCHOOL,406,25.499,15.92
