County Name,Organization Code,Organization Name,All Students Final Grad Base,All Students Graduates Total,All Students Graduation Rate,All Students Completers Total,All Students Completion Rate,Female Final Grad Base,Females Graduates Total,Female Graduation Rate,Female Completers Total,Female Completion Rate,Male Final Grad Base, Male Graduates Total,Male Graduation Rate,Male Completers Total,Male Completion Rate,American Indian or Alaska Native Final Grad Base,American Indian or Alaska Native Graduates,American Indian or Alaska Native Graduation Rate,American Indian or Alaska Native Completers Total,American Indian or Alaska Native Completion Rate,American Indian or Alaska Native Female Final Grad Base,American Indian or Alaska Native Female Graduates,American Indian or Alaska Native Female Native Graduation Rate,American Indian or Alaska Native Female Completers Total,American Indian or Alaska Native Female Completion Rate,American Indian or Alaska Native Male Final Grad Base,American Indian or Alaska Native Male Graduates,American Indian or Alaska Native Male Graduation Rate,American Indian or Alaska Native Male Completers Total,American Indian or Alaska Native Male Completion Rate,Asian Final Grad Base,Asian Graduates,Asian Graduation Rate,Asian Completers Total,Asian Completion Rate,Asian Female Final Grad Base,Asian Female Graduates,Asian Female Graduation Rate,Asian Female Completers Total,Asian Female Completion Rate,Asian Male Final Grad Base,Asian Male Graduates,Asian Male Graduation Rate,Asian Male Completers Total,Asian Male Completion Rate,Black or African American Final Grad Base,Black or African American Graduates,Black or African American Graduation Rate,Black or African American Completers Total,Black or African American Completion Rate,Black or African American Female Final Grad Base,Black or African American Female Graduates,Black or African American Female Graduation Rate,Black or African American Female Completers Total,Black or African American Female Completion Rate,Black or African American Male Final Grad Base,Black or African American Male Graduates,Black or African American Male Graduation Rate,Black or African American Male Completers Total,Black or African American Male Completion Rate,Hispanic or Latino Final Grad Base,Hispanic or Latino Graduates,Hispanic or Latino Graduation Rate,Hispanic or Latino Completers Total,Hispanic or Latino Completion Rate,Hispanic or Latino Female Final Grad Base,Hispanic or Latino Female Graduates,Hispanic or Latino Female Graduation Rate,Hispanic or Latino Female Completers Total,Hispanic or Latino Female Completion Rate,Hispanic or Latino Male Final Grad Base,Hispanic or Latino Male Graduates,Hispanic or Latino Male Graduation Rate,Hispanic or Latino Male Completers Total,Hispanic or Latino Male Completion Rate,White Final Grad Base,White Graduates,White Graduation Rate,White Completers Total,White Completion Rate,White Female Final Grad Base,White Female Graduates,White Female Graduation Rate,White Female Completers Total,White Female Completion Rate,White Male Final Grad Base,White Male Graduates,White Male Graduation Rate,White Male Completers Total,White Male Completion Rate,Native Hawaiian or Other Pacific Islander Grad Base,Native Hawaiian or Other Pacific Islander Graduates,Native Hawaiian or Other Pacific Islander Graduation Rate,Native Hawaiian or Other Pacific Islander Completers Total,Native Hawaiian or Other Pacific Islander Completion Rate,Native Hawaiian or Other Pacific Islander Female Grad Base,Native Hawaiian or Other Pacific Islander Female Graduates,Native Hawaiian or Other Pacific Islander Female Graduation Rate,Native Hawaiian or Other Pacific Islander Female Completers Total,Native Hawaiian or Other Pacific Islander Female Completion Rate,Native Hawaiian or Other Pacific Islander Male Grad Base,Native Hawaiian or Other Pacific Islander Male Graduates,Native Hawaiian or Other Pacific Islander Male Graduation Rate,Native Hawaiian or Other Pacific Islander Male Completers Total,Native Hawaiian or Other Pacific Islander Male Completion Rate,Two or More Races Final Grad Base,Two or More Races Graduates,Two or More Races Graduation Rate,Two or More Races Completers Total,Two or More Races Completion Rate,Two or More Races Female Final Grad Base,Two or More Races Female Graduates,Two or More Races Female Graduation Rate,Two or More Races Female Completers Total,Two or More Races Female Completion Rate,Two or More Races Male Final Grad Base,Two or More Races Male Graduates,Two or More Races Male Graduation Rate,Two or More Races Male Completers Total,Two or More Races Male Completion Rate
WASHINGTON,3030,AKRON R-1,19,15,78.9%,16,84.2%,8,6,75.0%,6,75.0%,11,9,81.8%,10,90.9%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,3,0,0.0%,0,0.0%,2,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,15,14,93.3%,15,100.0%,6,6,100.0%,6,100.0%,9,8,88.9%,9,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%
WASHINGTON,3040,ARICKAREE R-2,10,10,100.0%,10,100.0%,4,4,100.0%,4,100.0%,6,6,100.0%,6,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,9,9,100.0%,9,100.0%,3,3,100.0%,3,100.0%,6,6,100.0%,6,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
WASHINGTON,3050,OTIS R-3,12,12,100.0%,12,100.0%,8,8,100.0%,8,100.0%,4,4,100.0%,4,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,2,2,100.0%,2,100.0%,2,2,100.0%,2,100.0%,0,0,0.0%,0,0.0%,8,8,100.0%,8,100.0%,4,4,100.0%,4,100.0%,4,4,100.0%,4,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%
WASHINGTON,3060,LONE STAR 101,4,4,100.0%,4,100.0%,3,3,100.0%,3,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,4,4,100.0%,4,100.0%,3,3,100.0%,3,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
WASHINGTON,3070,WOODLIN R-104,4,4,100.0%,4,100.0%,1,1,100.0%,1,100.0%,3,3,100.0%,3,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,4,4,100.0%,4,100.0%,1,1,100.0%,1,100.0%,3,3,100.0%,3,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
WELD,3080,WELD COUNTY RE-1,118,95,80.5%,95,80.5%,51,45,88.2%,45,88.2%,67,50,74.6%,50,74.6%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,58,44,75.9%,44,75.9%,22,19,86.4%,19,86.4%,36,25,69.4%,25,69.4%,57,48,84.2%,48,84.2%,27,24,88.9%,24,88.9%,30,24,80.0%,24,80.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,2,2,100.0%,2,100.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%
WELD,3085,EATON RE-2,125,116,92.8%,116,92.8%,54,51,94.4%,51,94.4%,71,65,91.5%,65,91.5%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,2,2,100.0%,2,100.0%,0,0,0.0%,0,0.0%,2,2,100.0%,2,100.0%,26,23,88.5%,23,88.5%,11,10,90.9%,10,90.9%,15,13,86.7%,13,86.7%,96,90,93.8%,90,93.8%,42,40,95.2%,40,95.2%,54,50,92.6%,50,92.6%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%
WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,145,116,80.0%,121,83.4%,72,61,84.7%,62,86.1%,73,55,75.3%,59,80.8%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,50,35,70.0%,35,70.0%,25,19,76.0%,19,76.0%,25,16,64.0%,16,64.0%,91,77,84.6%,82,90.1%,45,40,88.9%,41,91.1%,46,37,80.4%,41,89.1%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,2,2,100.0%,2,100.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%
WELD,3100,WINDSOR RE-4,288,261,90.6%,265,92.0%,148,140,94.6%,142,95.9%,140,121,86.4%,123,87.9%,2,2,100.0%,2,100.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,2,2,100.0%,2,100.0%,2,2,100.0%,2,100.0%,0,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,49,40,81.6%,42,85.7%,26,23,88.5%,24,92.3%,23,17,73.9%,18,78.3%,227,211,93.0%,213,93.8%,113,110,97.3%,111,98.2%,114,101,88.6%,102,89.5%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,7,6,85.7%,6,85.7%,5,4,80.0%,4,80.0%,2,2,100.0%,2,100.0%
WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,195,168,86.2%,172,88.2%,94,85,90.4%,85,90.4%,101,83,82.2%,87,86.1%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,2,1,50.0%,1,50.0%,1,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,69,57,82.6%,59,85.5%,32,29,90.6%,29,90.6%,37,28,75.7%,30,81.1%,120,107,89.2%,109,90.8%,58,54,93.1%,54,93.1%,62,53,85.5%,55,88.7%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,2,1,50.0%,1,50.0%,1,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%
WELD,3120,GREELEY 6,"1,492","1,150",77.1%,"1,169",78.4%,736,595,80.8%,603,81.9%,756,555,73.4%,566,74.9%,6,4,66.7%,4,66.7%,0,0,0.0%,0,0.0%,6,4,66.7%,4,66.7%,34,21,61.8%,21,61.8%,20,13,65.0%,13,65.0%,14,8,57.1%,8,57.1%,33,26,78.8%,26,78.8%,15,11,73.3%,11,73.3%,18,15,83.3%,15,83.3%,858,616,71.8%,625,72.8%,425,323,76.0%,327,76.9%,433,293,67.7%,298,68.8%,536,465,86.8%,475,88.6%,268,242,90.3%,246,91.8%,268,223,83.2%,229,85.4%,2,2,100.0%,2,100.0%,2,2,100.0%,2,100.0%,0,0,0.0%,0,0.0%,23,16,69.6%,16,69.6%,6,4,66.7%,4,66.7%,17,12,70.6%,12,70.6%
WELD,3130,PLATTE VALLEY RE-7,80,77,96.3%,77,96.3%,38,37,97.4%,37,97.4%,42,40,95.2%,40,95.2%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,24,23,95.8%,23,95.8%,14,13,92.9%,13,92.9%,10,10,100.0%,10,100.0%,55,54,98.2%,54,98.2%,24,24,100.0%,24,100.0%,31,30,96.8%,30,96.8%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%
WELD,3140,WELD COUNTY S/D RE-8,135,100,74.1%,102,75.6%,62,51,82.3%,52,83.9%,73,49,67.1%,50,68.5%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,100,72,72.0%,73,73.0%,48,39,81.3%,39,81.3%,52,33,63.5%,34,65.4%,32,26,81.3%,27,84.4%,13,12,92.3%,13,100.0%,19,14,73.7%,14,73.7%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,2,2,100.0%,2,100.0%,0,0,0.0%,0,0.0%,2,2,100.0%,2,100.0%
WELD,3145,AULT-HIGHLAND RE-9,76,73,96.1%,74,97.4%,34,34,100.0%,34,100.0%,42,39,92.9%,40,95.2%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,29,29,100.0%,29,100.0%,12,12,100.0%,12,100.0%,17,17,100.0%,17,100.0%,46,43,93.5%,44,95.7%,21,21,100.0%,21,100.0%,25,22,88.0%,23,92.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%
WELD,3146,BRIGGSDALE RE-10,15,14,93.3%,14,93.3%,6,6,100.0%,6,100.0%,9,8,88.9%,8,88.9%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,14,13,92.9%,13,92.9%,5,5,100.0%,5,100.0%,9,8,88.9%,8,88.9%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
WELD,3147,PRAIRIE RE-11,12,11,91.7%,12,100.0%,9,8,88.9%,9,100.0%,3,3,100.0%,3,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,12,11,91.7%,12,100.0%,9,8,88.9%,9,100.0%,3,3,100.0%,3,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
WELD,3148,PAWNEE RE-12,4,4,100.0%,4,100.0%,3,3,100.0%,3,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,3,3,100.0%,3,100.0%,2,2,100.0%,2,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
YUMA,3200,YUMA 1,55,49,89.1%,50,90.9%,30,29,96.7%,30,100.0%,25,20,80.0%,20,80.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,26,22,84.6%,22,84.6%,15,15,100.0%,15,100.0%,11,7,63.6%,7,63.6%,29,27,93.1%,28,96.6%,15,14,93.3%,15,100.0%,14,13,92.9%,13,92.9%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
YUMA,3210,WRAY RD-2,51,44,86.3%,44,86.3%,29,25,86.2%,25,86.2%,22,19,86.4%,19,86.4%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,15,12,80.0%,12,80.0%,10,8,80.0%,8,80.0%,5,4,80.0%,4,80.0%,36,32,88.9%,32,88.9%,19,17,89.5%,17,89.5%,17,15,88.2%,15,88.2%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
YUMA,3220,IDALIA RJ-3,9,8,88.9%,9,100.0%,6,5,83.3%,6,100.0%,3,3,100.0%,3,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,7,6,85.7%,7,100.0%,5,4,80.0%,5,100.0%,2,2,100.0%,2,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
YUMA,3230,LIBERTY J-4,9,8,88.9%,8,88.9%,6,6,100.0%,6,100.0%,3,2,66.7%,2,66.7%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,2,2,100.0%,2,100.0%,2,2,100.0%,2,100.0%,0,0,0.0%,0,0.0%,7,6,85.7%,6,85.7%,4,4,100.0%,4,100.0%,3,2,66.7%,2,66.7%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
NONE,8001,CHARTER SCHOOL INSTITUTE,"1,288",642,49.8%,661,51.3%,655,347,53.0%,354,54.0%,633,295,46.6%,307,48.5%,8,6,75.0%,6,75.0%,3,2,66.7%,2,66.7%,5,4,80.0%,4,80.0%,66,29,43.9%,30,45.5%,28,12,42.9%,13,46.4%,38,17,44.7%,17,44.7%,61,18,29.5%,20,32.8%,35,9,25.7%,9,25.7%,26,9,34.6%,11,42.3%,517,207,40.0%,217,42.0%,251,116,46.2%,118,47.0%,266,91,34.2%,99,37.2%,618,374,60.5%,379,61.3%,328,203,61.9%,206,62.8%,290,171,59.0%,173,59.7%,4,1,25.0%,1,25.0%,1,0,0.0%,0,0.0%,3,1,33.3%,1,33.3%,14,7,50.0%,8,57.1%,9,5,55.6%,6,66.7%,5,2,40.0%,2,40.0%
NONE,9000,COLORADO SCHOOL FOR THE DEAF AND BLIND,21,4,19.0%,4,19.0%,9,2,22.2%,2,22.2%,12,2,16.7%,2,16.7%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,3,1,33.3%,1,33.3%,1,1,100.0%,1,100.0%,2,0,0.0%,0,0.0%,13,2,15.4%,2,15.4%,6,1,16.7%,1,16.7%,7,1,14.3%,1,14.3%,1,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,2,1,50.0%,1,50.0%,0,0,0.0%,0,0.0%,2,1,50.0%,1,50.0%
COLORADO BOCS,9030,MOUNTAIN BOCES,57,32,56.1%,33,57.9%,31,20,64.5%,21,67.7%,26,12,46.2%,12,46.2%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,19,9,47.4%,9,47.4%,13,7,53.8%,7,53.8%,6,2,33.3%,2,33.3%,34,20,58.8%,21,61.8%,16,11,68.8%,12,75.0%,18,9,50.0%,9,50.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%
COLORADO BOCS,9035,CENTENNIAL BOCES,112,62,55.4%,64,57.1%,43,28,65.1%,28,65.1%,69,34,49.3%,36,52.2%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,2,2,100.0%,2,100.0%,2,2,100.0%,2,100.0%,0,0,0.0%,0,0.0%,49,22,44.9%,23,46.9%,22,12,54.5%,12,54.5%,27,10,37.0%,11,40.7%,59,37,62.7%,38,64.4%,18,14,77.8%,14,77.8%,41,23,56.1%,24,58.5%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
COLORADO BOCS,9050,SAN JUAN BOCES,10,3,30.0%,7,70.0%,6,1,16.7%,3,50.0%,4,2,50.0%,4,100.0%,1,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,8,3,37.5%,7,87.5%,4,1,25.0%,3,75.0%,4,2,50.0%,4,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%
COLORADO BOCS,9130,EXPEDITIONARY BOCES,22,22,100.0%,22,100.0%,13,13,100.0%,13,100.0%,9,9,100.0%,9,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%,3,3,100.0%,3,100.0%,1,1,100.0%,1,100.0%,2,2,100.0%,2,100.0%,17,17,100.0%,17,100.0%,10,10,100.0%,10,100.0%,7,7,100.0%,7,100.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,1,100.0%,1,100.0%,1,1,100.0%,1,100.0%,0,0,0.0%,0,0.0%
COLORADO BOCS,9170,COLORADO DIGITAL BOCES,349,161,46.1%,171,49.0%,199,95,47.7%,102,51.3%,150,66,44.0%,69,46.0%,1,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,1,0,0.0%,0,0.0%,5,2,40.0%,3,60.0%,3,1,33.3%,2,66.7%,2,1,50.0%,1,50.0%,13,3,23.1%,4,30.8%,7,1,14.3%,2,28.6%,6,2,33.3%,2,33.3%,77,37,48.1%,38,49.4%,56,30,53.6%,30,53.6%,21,7,33.3%,8,38.1%,246,116,47.2%,123,50.0%,130,62,47.7%,67,51.5%,116,54,46.6%,56,48.3%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,0,0,0.0%,0,0.0%,7,3,42.9%,3,42.9%,3,1,33.3%,1,33.3%,4,2,50.0%,2,50.0%
